ID,Prob1
43366, 0.16
43367, 0.43
43368, 0.36
43369, 0.26
43370, 0.40
43371, 0.40
43372, 0.63
43373, 0.55
43374, 0.51
43375, 0.32
43376, 0.44
43377, 0.44
43378, 0.47
43379, 0.18
43380, 0.29
43381, 0.56
43382, 0.23
43383, 0.52
43384, 0.53
43385, 0.37
43386, 0.07
43387, 0.42
43388, 0.42
43389, 0.74
43390, 0.77
43391, 0.23
43392, 0.47
43393, 0.36
43394, 0.56
43395, 0.41
43396, 0.21
43397, 0.27
43398, 0.17
43399, 0.49
43400, 0.30
43401, 0.27
43402, 0.18
43403, 0.32
43404, 0.31
43405, 0.30
43406, 0.18
43407, 0.12
43408, 0.56
43409, 0.44
43410, 0.67
43411, 0.61
43412, 0.27
43413, 0.24
43414, 0.18
43415, 0.52
43416, 0.41
43417, 0.46
43418, 0.48
43419, 0.35
43420, 0.32
43421, 0.37
43422, 0.30
43423, 0.54
43424, 0.19
43425, 0.21
43426, 0.62
43427, 0.12
43428, 0.34
43429, 0.20
43430, 0.26
43431, 0.35
43432, 0.30
43433, 0.14
43434, 0.42
43435, 0.20
43436, 0.14
43437, 0.38
43438, 0.34
43439, 0.46
43440, 0.17
43441, 0.38
43442, 0.31
43443, 0.48
43444, 0.38
43445, 0.37
43446, 0.25
43447, 0.18
43448, 0.39
43449, 0.24
43450, 0.30
43451, 0.77
43452, 0.61
43453, 0.37
43454, 0.40
43455, 0.40
43456, 0.37
43457, 0.45
43458, 0.31
43459, 0.19
43460, 0.30
43461, 0.19
43462, 0.25
43463, 0.73
43464, 0.65
43465, 0.25
43466, 0.40
43467, 0.48
43468, 0.39
43469, 0.28
43470, 0.38
43471, 0.51
43472, 0.59
43473, 0.19
43474, 0.85
43475, 0.48
43476, 0.65
43477, 0.64
43478, 0.49
43479, 0.58
43480, 0.17
43481, 0.30
43482, 0.39
43483, 0.24
43484, 0.28
43485, 0.37
43486, 0.64
43487, 0.35
43488, 0.10
43489, 0.26
43490, 0.28
43491, 0.31
43492, 0.59
43493, 0.43
43494, 0.25
43495, 0.42
43496, 0.31
43497, 0.34
43498, 0.20
43499, 0.40
43500, 0.25
43501, 0.43
43502, 0.29
43503, 0.41
43504, 0.25
43505, 0.87
43506, 0.23
43507, 0.26
43508, 0.40
43509, 0.39
43510, 0.29
43511, 0.37
43512, 0.42
43513, 0.43
43514, 0.37
43515, 0.31
43516, 0.27
43517, 0.27
43518, 0.67
43519, 0.49
43520, 0.22
43521, 0.43
43522, 0.26
43523, 0.48
43524, 0.42
43525, 0.49
43526, 0.22
43527, 0.20
43528, 0.35
43529, 0.61
43530, 0.29
43531, 0.36
43532, 0.29
43533, 0.44
43534, 0.37
43535, 0.75
43536, 0.44
43537, 0.61
43538, 0.23
43539, 0.31
43540, 0.30
43541, 0.44
43542, 0.52
43543, 0.28
43544, 0.43
43545, 0.27
43546, 0.16
43547, 0.42
43548, 0.52
43549, 0.49
43550, 0.20
43551, 0.34
43552, 0.48
43553, 0.23
43554, 0.13
43555, 0.42
43556, 0.46
43557, 0.25
43558, 0.30
43559, 0.35
43560, 0.85
43561, 0.48
43562, 0.39
43563, 0.42
43564, 0.45
43565, 0.39
43566, 0.71
43567, 0.21
43568, 0.79
43569, 0.31
43570, 0.25
43571, 0.55
43572, 0.20
43573, 0.36
43574, 0.31
43575, 0.18
43576, 0.67
43577, 0.75
43578, 0.75
43579, 0.49
43580, 0.66
43581, 0.75
43582, 0.66
43583, 0.35
43584, 0.09
43585, 0.21
43586, 0.28
43587, 0.15
43588, 0.35
43589, 0.59
43590, 0.61
43591, 0.45
43592, 0.31
43593, 0.66
43594, 0.38
43595, 0.42
43596, 0.41
43597, 0.39
43598, 0.75
43599, 0.52
43600, 0.48
43601, 0.50
43602, 0.17
43603, 0.30
43604, 0.20
43605, 0.47
43606, 0.39
43607, 0.21
43608, 0.61
43609, 0.37
43610, 0.37
43611, 0.31
43612, 0.28
43613, 0.55
43614, 0.36
43615, 0.61
43616, 0.41
43617, 0.65
43618, 0.36
43619, 0.38
43620, 0.49
43621, 0.22
43622, 0.66
43623, 0.30
43624, 0.38
43625, 0.24
43626, 0.46
43627, 0.31
43628, 0.77
43629, 0.41
43630, 0.36
43631, 0.28
43632, 0.22
43633, 0.46
43634, 0.27
43635, 0.54
43636, 0.33
43637, 0.40
43638, 0.21
43639, 0.38
43640, 0.43
43641, 0.67
43642, 0.20
43643, 0.21
43644, 0.37
43645, 0.21
43646, 0.26
43647, 0.29
43648, 0.63
43649, 0.36
43650, 0.38
43651, 0.49
43652, 0.39
43653, 0.20
43654, 0.33
43655, 0.45
43656, 0.41
43657, 0.31
43658, 0.17
43659, 0.31
43660, 0.33
43661, 0.22
43662, 0.46
43663, 0.21
43664, 0.38
43665, 0.23
43666, 0.26
43667, 0.44
43668, 0.34
43669, 0.18
43670, 0.48
43671, 0.47
43672, 0.21
43673, 0.27
43674, 0.19
43675, 0.39
43676, 0.71
43677, 0.20
43678, 0.26
43679, 0.43
43680, 0.43
43681, 0.21
43682, 0.31
43683, 0.24
43684, 0.43
43685, 0.47
43686, 0.33
43687, 0.58
43688, 0.26
43689, 0.60
43690, 0.24
43691, 0.22
43692, 0.67
43693, 0.69
43694, 0.57
43695, 0.25
43696, 0.31
43697, 0.22
43698, 0.45
43699, 0.35
43700, 0.33
43701, 0.81
43702, 0.24
43703, 0.27
43704, 0.32
43705, 0.24
43706, 0.35
43707, 0.55
43708, 0.62
43709, 0.40
43710, 0.43
43711, 0.23
43712, 0.25
43713, 0.45
43714, 0.59
43715, 0.17
43716, 0.29
43717, 0.28
43718, 0.43
43719, 0.23
43720, 0.30
43721, 0.28
43722, 0.40
43723, 0.34
43724, 0.25
43725, 0.45
43726, 0.18
43727, 0.21
43728, 0.29
43729, 0.33
43730, 0.47
43731, 0.49
43732, 0.31
43733, 0.21
43734, 0.81
43735, 0.41
43736, 0.23
43737, 0.36
43738, 0.50
43739, 0.19
43740, 0.29
43741, 0.29
43742, 0.43
43743, 0.41
43744, 0.31
43745, 0.34
43746, 0.40
43747, 0.45
43748, 0.30
43749, 0.31
43750, 0.42
43751, 0.47
43752, 0.24
43753, 0.45
43754, 0.47
43755, 0.25
43756, 0.32
43757, 0.25
43758, 0.46
43759, 0.37
43760, 0.23
43761, 0.28
43762, 0.37
43763, 0.59
43764, 0.32
43765, 0.35
43766, 0.43
43767, 0.63
43768, 0.68
43769, 0.37
43770, 0.26
43771, 0.28
43772, 0.38
43773, 0.62
43774, 0.13
43775, 0.23
43776, 0.33
43777, 0.21
43778, 0.75
43779, 0.43
43780, 0.56
43781, 0.83
43782, 0.22
43783, 0.35
43784, 0.48
43785, 0.57
43786, 0.53
43787, 0.84
43788, 0.29
43789, 0.46
43790, 0.51
43791, 0.33
43792, 0.61
43793, 0.44
43794, 0.15
43795, 0.82
43796, 0.27
43797, 0.53
43798, 0.36
43799, 0.40
43800, 0.46
43801, 0.29
43802, 0.33
43803, 0.17
43804, 0.31
43805, 0.16
43806, 0.30
43807, 0.16
43808, 0.45
43809, 0.40
43810, 0.51
43811, 0.24
43812, 0.11
43813, 0.68
43814, 0.24
43815, 0.34
43816, 0.35
43817, 0.51
43818, 0.30
43819, 0.26
43820, 0.46
43821, 0.18
43822, 0.44
43823, 0.64
43824, 0.29
43825, 0.41
43826, 0.24
43827, 0.34
43828, 0.32
43829, 0.49
43830, 0.27
43831, 0.22
43832, 0.58
43833, 0.39
43834, 0.71
43835, 0.22
43836, 0.22
43837, 0.57
43838, 0.34
43839, 0.28
43840, 0.32
43841, 0.19
43842, 0.56
43843, 0.19
43844, 0.31
43845, 0.76
43846, 0.31
43847, 0.28
43848, 0.34
43849, 0.43
43850, 0.39
43851, 0.29
43852, 0.50
43853, 0.38
43854, 0.31
43855, 0.59
43856, 0.25
43857, 0.43
43858, 0.45
43859, 0.17
43860, 0.29
43861, 0.38
43862, 0.39
43863, 0.31
43864, 0.21
43865, 0.37
43866, 0.62
43867, 0.24
43868, 0.28
43869, 0.32
43870, 0.19
43871, 0.33
43872, 0.14
43873, 0.31
43874, 0.34
43875, 0.35
43876, 0.29
43877, 0.80
43878, 0.21
43879, 0.27
43880, 0.43
43881, 0.55
43882, 0.21
43883, 0.27
43884, 0.26
43885, 0.64
43886, 0.85
43887, 0.62
43888, 0.17
43889, 0.70
43890, 0.37
43891, 0.58
43892, 0.43
43893, 0.45
43894, 0.26
43895, 0.51
43896, 0.43
43897, 0.40
43898, 0.19
43899, 0.60
43900, 0.48
43901, 0.29
43902, 0.38
43903, 0.64
43904, 0.26
43905, 0.23
43906, 0.57
43907, 0.35
43908, 0.70
43909, 0.46
43910, 0.37
43911, 0.40
43912, 0.40
43913, 0.62
43914, 0.54
43915, 0.44
43916, 0.47
43917, 0.65
43918, 0.60
43919, 0.31
43920, 0.65
43921, 0.49
43922, 0.64
43923, 0.62
43924, 0.27
43925, 0.67
43926, 0.74
43927, 0.43
43928, 0.19
43929, 0.28
43930, 0.36
43931, 0.45
43932, 0.30
43933, 0.48
43934, 0.17
43935, 0.70
43936, 0.42
43937, 0.36
43938, 0.28
43939, 0.30
43940, 0.54
43941, 0.53
43942, 0.34
43943, 0.22
43944, 0.61
43945, 0.28
43946, 0.22
43947, 0.42
43948, 0.69
43949, 0.20
43950, 0.59
43951, 0.35
43952, 0.56
43953, 0.21
43954, 0.17
43955, 0.58
43956, 0.21
43957, 0.35
43958, 0.54
43959, 0.27
43960, 0.32
43961, 0.37
43962, 0.28
43963, 0.23
43964, 0.29
43965, 0.44
43966, 0.29
43967, 0.28
43968, 0.62
43969, 0.61
43970, 0.41
43971, 0.42
43972, 0.41
43973, 0.31
43974, 0.32
43975, 0.46
43976, 0.39
43977, 0.37
43978, 0.71
43979, 0.51
43980, 0.43
43981, 0.40
43982, 0.60
43983, 0.16
43984, 0.55
43985, 0.25
43986, 0.26
43987, 0.28
43988, 0.38
43989, 0.38
43990, 0.70
43991, 0.42
43992, 0.25
43993, 0.28
43994, 0.87
43995, 0.37
43996, 0.43
43997, 0.48
43998, 0.23
43999, 0.74
44000, 0.16
44001, 0.48
44002, 0.54
44003, 0.49
44004, 0.24
44005, 0.23
44006, 0.35
44007, 0.13
44008, 0.33
44009, 0.40
44010, 0.81
44011, 0.19
44012, 0.24
44013, 0.09
44014, 0.49
44015, 0.18
44016, 0.15
44017, 0.18
44018, 0.37
44019, 0.26
44020, 0.27
44021, 0.61
44022, 0.25
44023, 0.67
44024, 0.51
44025, 0.33
44026, 0.64
44027, 0.31
44028, 0.34
44029, 0.62
44030, 0.53
44031, 0.37
44032, 0.55
44033, 0.28
44034, 0.50
44035, 0.36
44036, 0.14
44037, 0.28
44038, 0.32
44039, 0.20
44040, 0.40
44041, 0.52
44042, 0.32
44043, 0.41
44044, 0.30
44045, 0.15
44046, 0.25
44047, 0.18
44048, 0.23
44049, 0.55
44050, 0.22
44051, 0.23
44052, 0.21
44053, 0.31
44054, 0.35
44055, 0.29
44056, 0.26
44057, 0.31
44058, 0.30
44059, 0.52
44060, 0.24
44061, 0.23
44062, 0.14
44063, 0.49
44064, 0.33
44065, 0.23
44066, 0.67
44067, 0.55
44068, 0.22
44069, 0.47
44070, 0.65
44071, 0.25
44072, 0.55
44073, 0.16
44074, 0.84
44075, 0.34
44076, 0.20
44077, 0.32
44078, 0.31
44079, 0.59
44080, 0.23
44081, 0.46
44082, 0.49
44083, 0.17
44084, 0.45
44085, 0.24
44086, 0.52
44087, 0.39
44088, 0.35
44089, 0.54
44090, 0.34
44091, 0.64
44092, 0.38
44093, 0.63
44094, 0.30
44095, 0.52
44096, 0.39
44097, 0.15
44098, 0.36
44099, 0.59
44100, 0.37
44101, 0.61
44102, 0.47
44103, 0.23
44104, 0.23
44105, 0.49
44106, 0.20
44107, 0.49
44108, 0.28
44109, 0.39
44110, 0.47
44111, 0.18
44112, 0.29
44113, 0.26
44114, 0.29
44115, 0.53
44116, 0.37
44117, 0.22
44118, 0.34
44119, 0.21
44120, 0.32
44121, 0.47
44122, 0.46
44123, 0.31
44124, 0.28
44125, 0.38
44126, 0.35
44127, 0.42
44128, 0.59
44129, 0.75
44130, 0.37
44131, 0.57
44132, 0.32
44133, 0.39
44134, 0.34
44135, 0.34
44136, 0.48
44137, 0.36
44138, 0.26
44139, 0.47
44140, 0.25
44141, 0.38
44142, 0.22
44143, 0.28
44144, 0.43
44145, 0.13
44146, 0.54
44147, 0.31
44148, 0.76
44149, 0.26
44150, 0.50
44151, 0.53
44152, 0.45
44153, 0.29
44154, 0.51
44155, 0.46
44156, 0.23
44157, 0.26
44158, 0.29
44159, 0.22
44160, 0.48
44161, 0.27
44162, 0.19
44163, 0.34
44164, 0.50
44165, 0.39
44166, 0.35
44167, 0.39
44168, 0.79
44169, 0.15
44170, 0.53
44171, 0.48
44172, 0.38
44173, 0.67
44174, 0.56
44175, 0.52
44176, 0.31
44177, 0.23
44178, 0.45
44179, 0.53
44180, 0.65
44181, 0.35
44182, 0.61
44183, 0.30
44184, 0.43
44185, 0.28
44186, 0.20
44187, 0.35
44188, 0.43
44189, 0.31
44190, 0.36
44191, 0.56
44192, 0.48
44193, 0.83
44194, 0.50
44195, 0.38
44196, 0.37
44197, 0.74
44198, 0.28
44199, 0.38
44200, 0.22
44201, 0.72
44202, 0.57
44203, 0.73
44204, 0.39
44205, 0.27
44206, 0.24
44207, 0.24
44208, 0.21
44209, 0.61
44210, 0.19
44211, 0.23
44212, 0.25
44213, 0.29
44214, 0.29
44215, 0.43
44216, 0.38
44217, 0.62
44218, 0.45
44219, 0.37
44220, 0.46
44221, 0.62
44222, 0.45
44223, 0.32
44224, 0.36
44225, 0.28
44226, 0.59
44227, 0.77
44228, 0.18
44229, 0.31
44230, 0.53
44231, 0.41
44232, 0.61
44233, 0.38
44234, 0.58
44235, 0.42
44236, 0.78
44237, 0.35
44238, 0.41
44239, 0.31
44240, 0.46
44241, 0.32
44242, 0.31
44243, 0.23
44244, 0.43
44245, 0.37
44246, 0.43
44247, 0.24
44248, 0.26
44249, 0.36
44250, 0.61
44251, 0.39
44252, 0.45
44253, 0.44
44254, 0.77
44255, 0.23
44256, 0.30
44257, 0.22
44258, 0.38
44259, 0.33
44260, 0.26
44261, 0.36
44262, 0.16
44263, 0.49
44264, 0.28
44265, 0.23
44266, 0.30
44267, 0.62
44268, 0.43
44269, 0.25
44270, 0.19
44271, 0.45
44272, 0.29
44273, 0.27
44274, 0.38
44275, 0.48
44276, 0.30
44277, 0.41
44278, 0.21
44279, 0.42
44280, 0.40
44281, 0.26
44282, 0.68
44283, 0.33
44284, 0.38
44285, 0.52
44286, 0.40
44287, 0.28
44288, 0.36
44289, 0.30
44290, 0.43
44291, 0.25
44292, 0.26
44293, 0.16
44294, 0.24
44295, 0.24
44296, 0.34
44297, 0.33
44298, 0.64
44299, 0.48
44300, 0.43
44301, 0.21
44302, 0.16
44303, 0.32
44304, 0.12
44305, 0.54
44306, 0.65
44307, 0.43
44308, 0.59
44309, 0.26
44310, 0.40
44311, 0.37
44312, 0.64
44313, 0.23
44314, 0.19
44315, 0.36
44316, 0.28
44317, 0.23
44318, 0.75
44319, 0.27
44320, 0.78
44321, 0.23
44322, 0.32
44323, 0.33
44324, 0.53
44325, 0.30
44326, 0.30
44327, 0.15
44328, 0.29
44329, 0.45
44330, 0.43
44331, 0.42
44332, 0.07
44333, 0.34
44334, 0.27
44335, 0.38
44336, 0.55
44337, 0.81
44338, 0.66
44339, 0.46
44340, 0.33
44341, 0.55
44342, 0.26
44343, 0.56
44344, 0.24
44345, 0.31
44346, 0.33
44347, 0.33
44348, 0.26
44349, 0.34
44350, 0.48
44351, 0.32
44352, 0.46
44353, 0.29
44354, 0.23
44355, 0.23
44356, 0.56
44357, 0.52
44358, 0.45
44359, 0.29
44360, 0.18
44361, 0.65
44362, 0.35
44363, 0.78
44364, 0.35
44365, 0.23
44366, 0.63
44367, 0.29
44368, 0.39
44369, 0.29
44370, 0.36
44371, 0.41
44372, 0.25
44373, 0.23
44374, 0.30
44375, 0.29
44376, 0.49
44377, 0.41
44378, 0.17
44379, 0.43
44380, 0.23
44381, 0.28
44382, 0.29
44383, 0.37
44384, 0.30
44385, 0.36
44386, 0.19
44387, 0.55
44388, 0.53
44389, 0.54
44390, 0.73
44391, 0.18
44392, 0.33
44393, 0.40
44394, 0.24
44395, 0.32
44396, 0.22
44397, 0.25
44398, 0.38
44399, 0.23
44400, 0.57
44401, 0.17
44402, 0.54
44403, 0.32
44404, 0.73
44405, 0.38
44406, 0.32
44407, 0.44
44408, 0.11
44409, 0.48
44410, 0.25
44411, 0.82
44412, 0.45
44413, 0.44
44414, 0.55
44415, 0.31
44416, 0.28
44417, 0.79
44418, 0.35
44419, 0.31
44420, 0.25
44421, 0.40
44422, 0.53
44423, 0.30
44424, 0.22
44425, 0.34
44426, 0.56
44427, 0.46
44428, 0.23
44429, 0.76
44430, 0.38
44431, 0.30
44432, 0.75
44433, 0.44
44434, 0.27
44435, 0.67
44436, 0.23
44437, 0.46
44438, 0.35
44439, 0.51
44440, 0.24
44441, 0.51
44442, 0.17
44443, 0.54
44444, 0.37
44445, 0.20
44446, 0.34
44447, 0.30
44448, 0.27
44449, 0.61
44450, 0.15
44451, 0.30
44452, 0.28
44453, 0.48
44454, 0.37
44455, 0.55
44456, 0.33
44457, 0.26
44458, 0.61
44459, 0.31
44460, 0.33
44461, 0.28
44462, 0.50
44463, 0.63
44464, 0.32
44465, 0.44
44466, 0.37
44467, 0.23
44468, 0.29
44469, 0.63
44470, 0.39
44471, 0.39
44472, 0.38
44473, 0.50
44474, 0.14
44475, 0.38
44476, 0.29
44477, 0.30
44478, 0.37
44479, 0.46
44480, 0.17
44481, 0.37
44482, 0.15
44483, 0.37
44484, 0.42
44485, 0.72
44486, 0.54
44487, 0.33
44488, 0.31
44489, 0.24
44490, 0.37
44491, 0.26
44492, 0.46
44493, 0.34
44494, 0.35
44495, 0.23
44496, 0.32
44497, 0.26
44498, 0.28
44499, 0.51
44500, 0.32
44501, 0.46
44502, 0.32
44503, 0.24
44504, 0.21
44505, 0.51
44506, 0.47
44507, 0.24
44508, 0.61
44509, 0.31
44510, 0.38
44511, 0.20
44512, 0.29
44513, 0.44
44514, 0.31
44515, 0.22
44516, 0.46
44517, 0.28
44518, 0.27
44519, 0.32
44520, 0.55
44521, 0.54
44522, 0.47
44523, 0.42
44524, 0.27
44525, 0.35
44526, 0.31
44527, 0.44
44528, 0.42
44529, 0.48
44530, 0.89
44531, 0.56
44532, 0.66
44533, 0.28
44534, 0.22
44535, 0.17
44536, 0.37
44537, 0.49
44538, 0.40
44539, 0.26
44540, 0.27
44541, 0.22
44542, 0.15
44543, 0.17
44544, 0.38
44545, 0.40
44546, 0.37
44547, 0.39
44548, 0.34
44549, 0.41
44550, 0.65
44551, 0.18
44552, 0.78
44553, 0.26
44554, 0.17
44555, 0.29
44556, 0.29
44557, 0.36
44558, 0.15
44559, 0.56
44560, 0.34
44561, 0.27
44562, 0.48
44563, 0.69
44564, 0.17
44565, 0.19
44566, 0.49
44567, 0.40
44568, 0.51
44569, 0.33
44570, 0.33
44571, 0.53
44572, 0.41
44573, 0.32
44574, 0.43
44575, 0.36
44576, 0.45
44577, 0.50
44578, 0.25
44579, 0.27
44580, 0.24
44581, 0.55
44582, 0.27
44583, 0.38
44584, 0.68
44585, 0.46
44586, 0.45
44587, 0.18
44588, 0.29
44589, 0.26
44590, 0.34
44591, 0.34
44592, 0.33
44593, 0.40
44594, 0.38
44595, 0.26
44596, 0.28
44597, 0.29
44598, 0.28
44599, 0.29
44600, 0.14
44601, 0.28
44602, 0.79
44603, 0.19
44604, 0.35
44605, 0.12
44606, 0.53
44607, 0.24
44608, 0.40
44609, 0.53
44610, 0.31
44611, 0.41
44612, 0.33
44613, 0.14
44614, 0.32
44615, 0.20
44616, 0.30
44617, 0.36
44618, 0.37
44619, 0.29
44620, 0.12
44621, 0.47
44622, 0.61
44623, 0.38
44624, 0.41
44625, 0.40
44626, 0.47
44627, 0.35
44628, 0.33
44629, 0.68
44630, 0.28
44631, 0.26
44632, 0.27
44633, 0.23
44634, 0.12
44635, 0.44
44636, 0.36
44637, 0.77
44638, 0.39
44639, 0.19
44640, 0.39
44641, 0.51
44642, 0.30
44643, 0.70
44644, 0.30
44645, 0.18
44646, 0.73
44647, 0.52
44648, 0.25
44649, 0.45
44650, 0.29
44651, 0.25
44652, 0.29
44653, 0.64
44654, 0.37
44655, 0.37
44656, 0.41
44657, 0.62
44658, 0.41
44659, 0.33
44660, 0.27
44661, 0.61
44662, 0.30
44663, 0.22
44664, 0.68
44665, 0.33
44666, 0.23
44667, 0.45
44668, 0.52
44669, 0.30
44670, 0.40
44671, 0.21
44672, 0.18
44673, 0.29
44674, 0.39
44675, 0.34
44676, 0.27
44677, 0.26
44678, 0.87
44679, 0.46
44680, 0.70
44681, 0.87
44682, 0.65
44683, 0.43
44684, 0.26
44685, 0.73
44686, 0.30
44687, 0.53
44688, 0.49
44689, 0.68
44690, 0.32
44691, 0.26
44692, 0.79
44693, 0.38
44694, 0.31
44695, 0.21
44696, 0.50
44697, 0.60
44698, 0.36
44699, 0.27
44700, 0.21
44701, 0.30
44702, 0.28
44703, 0.45
44704, 0.53
44705, 0.50
44706, 0.37
44707, 0.79
44708, 0.33
44709, 0.40
44710, 0.36
44711, 0.26
44712, 0.50
44713, 0.22
44714, 0.26
44715, 0.32
44716, 0.27
44717, 0.33
44718, 0.42
44719, 0.29
44720, 0.19
44721, 0.29
44722, 0.27
44723, 0.17
44724, 0.36
44725, 0.41
44726, 0.51
44727, 0.36
44728, 0.51
44729, 0.30
44730, 0.45
44731, 0.38
44732, 0.24
44733, 0.40
44734, 0.17
44735, 0.21
44736, 0.29
44737, 0.78
44738, 0.61
44739, 0.33
44740, 0.48
44741, 0.33
44742, 0.30
44743, 0.25
44744, 0.32
44745, 0.70
44746, 0.43
44747, 0.32
44748, 0.53
44749, 0.13
44750, 0.23
44751, 0.27
44752, 0.55
44753, 0.39
44754, 0.38
44755, 0.46
44756, 0.34
44757, 0.72
44758, 0.32
44759, 0.36
44760, 0.32
44761, 0.31
44762, 0.33
44763, 0.28
44764, 0.47
44765, 0.54
44766, 0.50
44767, 0.32
44768, 0.27
44769, 0.24
44770, 0.75
44771, 0.31
44772, 0.67
44773, 0.34
44774, 0.32
44775, 0.81
44776, 0.31
44777, 0.40
44778, 0.31
44779, 0.20
44780, 0.66
44781, 0.39
44782, 0.23
44783, 0.35
44784, 0.31
44785, 0.22
44786, 0.39
44787, 0.58
44788, 0.48
44789, 0.48
44790, 0.48
44791, 0.40
44792, 0.25
44793, 0.37
44794, 0.14
44795, 0.35
44796, 0.74
44797, 0.59
44798, 0.24
44799, 0.23
44800, 0.25
44801, 0.56
44802, 0.26
44803, 0.54
44804, 0.49
44805, 0.38
44806, 0.42
44807, 0.31
44808, 0.41
44809, 0.26
44810, 0.22
44811, 0.36
44812, 0.43
44813, 0.24
44814, 0.22
44815, 0.52
44816, 0.37
44817, 0.34
44818, 0.20
44819, 0.32
44820, 0.27
44821, 0.32
44822, 0.21
44823, 0.36
44824, 0.31
44825, 0.35
44826, 0.26
44827, 0.27
44828, 0.46
44829, 0.19
44830, 0.34
44831, 0.17
44832, 0.48
44833, 0.46
44834, 0.43
44835, 0.33
44836, 0.18
44837, 0.17
44838, 0.36
44839, 0.29
44840, 0.34
44841, 0.47
44842, 0.48
44843, 0.32
44844, 0.36
44845, 0.26
44846, 0.35
44847, 0.31
44848, 0.18
44849, 0.54
44850, 0.18
44851, 0.32
44852, 0.28
44853, 0.28
44854, 0.38
44855, 0.35
44856, 0.40
44857, 0.27
44858, 0.54
44859, 0.27
44860, 0.21
44861, 0.45
44862, 0.66
44863, 0.34
44864, 0.18
44865, 0.53
44866, 0.45
44867, 0.41
44868, 0.27
44869, 0.22
44870, 0.79
44871, 0.29
44872, 0.58
44873, 0.47
44874, 0.62
44875, 0.49
44876, 0.34
44877, 0.32
44878, 0.27
44879, 0.11
44880, 0.52
44881, 0.55
44882, 0.30
44883, 0.25
44884, 0.43
44885, 0.63
44886, 0.58
44887, 0.58
44888, 0.19
44889, 0.47
44890, 0.81
44891, 0.34
44892, 0.46
44893, 0.37
44894, 0.25
44895, 0.55
44896, 0.25
44897, 0.10
44898, 0.41
44899, 0.32
44900, 0.39
44901, 0.53
44902, 0.24
44903, 0.57
44904, 0.29
44905, 0.47
44906, 0.57
44907, 0.40
44908, 0.41
44909, 0.18
44910, 0.46
44911, 0.57
44912, 0.11
44913, 0.63
44914, 0.84
44915, 0.45
44916, 0.73
44917, 0.24
44918, 0.31
44919, 0.26
44920, 0.83
44921, 0.63
44922, 0.33
44923, 0.43
44924, 0.34
44925, 0.80
44926, 0.21
44927, 0.37
44928, 0.39
44929, 0.34
44930, 0.24
44931, 0.49
44932, 0.15
44933, 0.46
44934, 0.47
44935, 0.34
44936, 0.55
44937, 0.24
44938, 0.73
44939, 0.49
44940, 0.62
44941, 0.38
44942, 0.30
44943, 0.48
44944, 0.42
44945, 0.22
44946, 0.22
44947, 0.42
44948, 0.27
44949, 0.74
44950, 0.49
44951, 0.29
44952, 0.20
44953, 0.28
44954, 0.51
44955, 0.48
44956, 0.42
44957, 0.44
44958, 0.33
44959, 0.24
44960, 0.47
44961, 0.43
44962, 0.85
44963, 0.18
44964, 0.27
44965, 0.17
44966, 0.39
44967, 0.52
44968, 0.49
44969, 0.82
44970, 0.15
44971, 0.36
44972, 0.49
44973, 0.28
44974, 0.40
44975, 0.47
44976, 0.75
44977, 0.18
44978, 0.15
44979, 0.44
44980, 0.29
44981, 0.39
44982, 0.32
44983, 0.72
44984, 0.17
44985, 0.81
44986, 0.34
44987, 0.36
44988, 0.29
44989, 0.43
44990, 0.34
44991, 0.25
44992, 0.20
44993, 0.69
44994, 0.20
44995, 0.26
44996, 0.60
44997, 0.43
44998, 0.28
44999, 0.48
45000, 0.42
45001, 0.54
45002, 0.29
45003, 0.28
45004, 0.29
45005, 0.32
45006, 0.47
45007, 0.24
45008, 0.36
45009, 0.30
45010, 0.23
45011, 0.40
45012, 0.31
45013, 0.50
45014, 0.28
45015, 0.35
45016, 0.16
45017, 0.64
45018, 0.70
45019, 0.33
45020, 0.53
45021, 0.75
45022, 0.43
45023, 0.24
45024, 0.25
45025, 0.76
45026, 0.54
45027, 0.85
45028, 0.19
45029, 0.38
45030, 0.27
45031, 0.43
45032, 0.31
45033, 0.63
45034, 0.35
45035, 0.45
45036, 0.31
45037, 0.27
45038, 0.36
45039, 0.67
45040, 0.15
45041, 0.51
45042, 0.36
45043, 0.39
45044, 0.31
45045, 0.41
45046, 0.49
45047, 0.51
45048, 0.30
45049, 0.28
45050, 0.18
45051, 0.39
45052, 0.34
45053, 0.37
45054, 0.17
45055, 0.16
45056, 0.51
45057, 0.21
45058, 0.28
45059, 0.43
45060, 0.42
45061, 0.42
45062, 0.43
45063, 0.59
45064, 0.56
45065, 0.64
45066, 0.21
45067, 0.12
45068, 0.35
45069, 0.17
45070, 0.12
45071, 0.58
45072, 0.25
45073, 0.69
45074, 0.19
45075, 0.63
45076, 0.22
45077, 0.22
45078, 0.34
45079, 0.30
45080, 0.60
45081, 0.60
45082, 0.44
45083, 0.46
45084, 0.24
45085, 0.33
45086, 0.41
45087, 0.58
45088, 0.41
45089, 0.81
45090, 0.37
45091, 0.54
45092, 0.36
45093, 0.45
45094, 0.31
45095, 0.34
45096, 0.40
45097, 0.46
45098, 0.47
45099, 0.28
45100, 0.29
45101, 0.13
45102, 0.37
45103, 0.55
45104, 0.25
45105, 0.10
45106, 0.28
45107, 0.31
45108, 0.17
45109, 0.44
45110, 0.56
45111, 0.43
45112, 0.23
45113, 0.36
45114, 0.25
