ID,Prob1
11350, 0.37
11351, 0.26
11352, 0.33
11353, 0.33
11354, 0.57
11355, 0.24
11356, 0.41
11357, 0.17
11358, 0.37
11359, 0.03
11360, 0.41
11361, 0.63
11362, 0.01
11363, 0.17
11364, 0.23
11365, 0.19
11366, 0.97
11367, 0.66
11368, 0.41
11369, 0.37
11370, 0.59
11371, 0.23
11372, 0.63
11373, 0.55
11374, 0.38
11375, 0.63
11376, 0.26
11377, 0.73
11378, 0.05
11379, 0.23
11380, 0.35
11381, 0.24
11382, 0.66
11383, 0.35
11384, 0.23
11385, 0.33
11386, 0.33
11387, 0.35
11388, 0.24
11389, 0.35
11390, 0.42
11391, 0.33
11392, 0.37
11393, 0.24
11394, 0.60
11395, 0.03
11396, 0.33
11397, 0.66
11398, 0.24
11399, 0.26
11400, 0.16
11401, 0.29
11402, 0.23
11403, 0.44
11404, 0.36
11405, 0.55
11406, 0.30
11407, 0.35
11408, 0.35
11409, 0.17
11410, 0.24
11411, 0.41
11412, 0.38
11413, 0.33
11414, 0.66
11415, 0.42
11416, 0.35
11417, 0.23
11418, 0.66
11419, 0.29
11420, 0.17
11421, 0.36
11422, 0.23
11423, 0.33
11424, 0.24
11425, 0.80
11426, 0.36
11427, 0.60
11428, 0.66
11429, 0.42
11430, 0.46
11431, 0.38
11432, 0.35
11433, 0.02
11434, 0.80
11435, 0.33
11436, 0.24
11437, 0.66
11438, 0.55
11439, 0.44
11440, 0.33
11441, 0.23
11442, 0.08
11443, 0.41
11444, 0.35
11445, 0.24
11446, 0.55
11447, 0.33
11448, 0.45
11449, 0.38
11450, 0.88
11451, 0.42
11452, 0.41
11453, 0.41
11454, 0.51
11455, 0.37
11456, 0.26
11457, 0.23
11458, 0.90
11459, 0.60
11460, 0.23
11461, 0.24
11462, 0.37
11463, 0.80
11464, 0.63
11465, 0.80
11466, 0.36
11467, 0.21
11468, 0.24
11469, 0.25
11470, 0.68
11471, 0.50
11472, 0.05
11473, 0.44
11474, 0.33
11475, 0.90
11476, 0.24
11477, 0.23
11478, 0.80
11479, 0.17
11480, 0.23
11481, 0.37
11482, 0.35
11483, 0.35
11484, 0.42
11485, 0.23
11486, 0.24
11487, 0.24
11488, 0.44
11489, 0.35
11490, 0.80
11491, 0.24
11492, 0.17
11493, 0.37
11494, 0.36
11495, 0.21
11496, 0.33
11497, 0.23
11498, 0.23
11499, 0.68
11500, 0.86
11501, 0.17
11502, 0.26
11503, 0.19
11504, 0.73
11505, 0.37
11506, 0.39
11507, 0.33
11508, 0.51
11509, 0.80
11510, 0.63
11511, 0.57
11512, 0.35
11513, 0.23
11514, 0.26
11515, 0.80
11516, 0.57
11517, 0.26
11518, 0.23
11519, 0.17
11520, 0.55
11521, 0.12
11522, 0.35
11523, 0.41
11524, 0.23
11525, 0.33
11526, 0.24
11527, 0.42
11528, 0.15
11529, 0.23
11530, 0.24
11531, 0.23
11532, 0.66
11533, 0.50
11534, 0.35
11535, 0.57
11536, 0.15
11537, 0.37
11538, 0.36
11539, 0.17
11540, 0.24
11541, 0.50
11542, 0.63
11543, 0.44
11544, 0.39
11545, 0.24
11546, 0.80
11547, 0.86
11548, 0.36
11549, 0.57
11550, 0.21
11551, 0.08
11552, 0.42
11553, 0.17
11554, 0.17
11555, 0.21
11556, 0.38
11557, 0.57
11558, 0.55
11559, 0.23
11560, 0.26
11561, 0.35
11562, 0.17
11563, 0.80
11564, 0.23
11565, 0.01
11566, 0.37
11567, 0.26
11568, 0.79
11569, 0.45
11570, 0.42
11571, 0.41
11572, 0.44
11573, 0.01
11574, 0.57
11575, 0.66
11576, 0.35
11577, 0.45
11578, 0.17
11579, 0.55
11580, 0.50
11581, 0.52
11582, 0.17
11583, 0.01
11584, 0.63
11585, 0.44
11586, 0.23
11587, 0.37
11588, 0.23
11589, 0.45
11590, 0.51
11591, 0.05
11592, 0.35
11593, 0.36
11594, 0.23
11595, 0.66
11596, 0.33
11597, 0.29
11598, 0.17
11599, 0.17
11600, 0.09
11601, 0.05
11602, 0.33
11603, 0.23
11604, 0.57
11605, 0.60
11606, 0.23
11607, 0.23
11608, 0.33
11609, 0.55
11610, 0.80
11611, 0.50
11612, 0.42
11613, 0.57
11614, 0.33
11615, 0.29
11616, 0.23
11617, 0.08
11618, 0.33
11619, 0.51
11620, 0.24
11621, 0.63
11622, 0.25
11623, 0.23
11624, 0.23
11625, 0.41
11626, 0.20
11627, 0.39
11628, 0.20
11629, 0.24
11630, 0.33
11631, 0.38
11632, 0.63
11633, 0.17
11634, 0.36
11635, 0.44
11636, 0.44
11637, 0.23
11638, 0.44
11639, 0.63
11640, 0.51
11641, 0.17
11642, 0.23
11643, 0.63
11644, 0.66
11645, 0.80
11646, 0.23
11647, 0.23
11648, 0.26
11649, 0.80
11650, 0.41
11651, 0.50
11652, 0.39
11653, 0.24
11654, 0.45
11655, 0.37
11656, 0.80
11657, 0.37
11658, 0.51
11659, 0.33
11660, 0.51
11661, 0.80
11662, 0.24
11663, 0.23
11664, 0.36
11665, 0.80
11666, 0.66
11667, 0.63
11668, 0.29
11669, 0.37
11670, 0.35
11671, 0.06
11672, 0.16
11673, 0.52
11674, 0.52
11675, 0.23
11676, 0.33
11677, 0.63
11678, 0.66
11679, 0.35
11680, 0.33
11681, 0.33
11682, 0.41
11683, 0.36
11684, 0.17
11685, 0.68
11686, 0.24
11687, 0.26
11688, 0.17
11689, 0.41
11690, 0.80
11691, 0.45
11692, 0.17
11693, 0.23
11694, 0.66
11695, 0.37
11696, 0.24
11697, 0.66
11698, 0.37
11699, 0.42
11700, 0.66
11701, 0.06
11702, 0.80
11703, 0.24
11704, 0.44
11705, 0.37
11706, 0.96
11707, 0.33
11708, 0.50
11709, 0.24
11710, 0.37
11711, 0.26
11712, 0.23
11713, 0.63
11714, 0.33
11715, 0.46
11716, 0.26
11717, 0.60
11718, 0.37
11719, 0.23
11720, 0.24
11721, 0.23
11722, 0.66
11723, 0.42
11724, 0.36
11725, 0.45
11726, 0.24
11727, 0.29
11728, 0.80
11729, 0.24
11730, 0.41
11731, 0.37
11732, 0.73
11733, 0.23
11734, 0.24
11735, 0.38
11736, 0.37
11737, 0.03
11738, 0.50
11739, 0.44
11740, 0.37
11741, 0.23
11742, 0.29
11743, 0.35
11744, 0.20
11745, 0.80
11746, 0.44
11747, 0.52
11748, 0.17
11749, 0.38
11750, 0.23
11751, 0.63
11752, 0.36
11753, 0.86
11754, 0.57
11755, 0.42
11756, 0.23
11757, 0.24
11758, 0.44
11759, 0.12
11760, 0.17
11761, 0.17
11762, 0.63
11763, 0.17
11764, 0.17
11765, 0.35
11766, 0.15
11767, 0.42
11768, 0.37
11769, 0.73
11770, 0.66
11771, 0.80
11772, 0.80
11773, 0.17
11774, 0.33
11775, 0.33
11776, 0.55
11777, 0.21
11778, 0.08
11779, 0.51
11780, 0.66
11781, 0.23
11782, 0.44
11783, 0.24
11784, 0.23
11785, 0.52
11786, 0.25
11787, 0.34
11788, 0.21
11789, 0.86
11790, 0.06
11791, 0.36
11792, 0.35
11793, 0.80
11794, 0.24
11795, 0.60
11796, 0.33
11797, 0.17
11798, 0.36
11799, 0.33
11800, 0.26
11801, 0.36
11802, 0.63
11803, 0.15
11804, 0.33
11805, 0.04
11806, 0.50
11807, 0.12
11808, 0.36
11809, 0.17
11810, 0.33
11811, 0.29
11812, 0.66
11813, 0.37
11814, 0.37
11815, 0.24
11816, 0.78
11817, 0.42
11818, 0.23
11819, 0.24
11820, 0.24
11821, 0.23
11822, 0.36
11823, 0.80
11824, 0.39
11825, 0.80
11826, 0.26
11827, 0.42
11828, 0.17
11829, 0.37
11830, 0.23
11831, 0.24
11832, 0.33
11833, 0.33
11834, 0.24
11835, 0.35
11836, 0.36
11837, 0.24
11838, 0.36
11839, 0.63
11840, 0.35
11841, 0.33
11842, 0.33
11843, 0.44
11844, 0.25
11845, 0.33
11846, 0.25
11847, 0.17
11848, 0.33
11849, 0.23
11850, 0.38
11851, 0.44
11852, 0.38
11853, 0.60
11854, 0.04
11855, 0.55
11856, 0.24
11857, 0.66
11858, 0.23
11859, 0.19
11860, 0.68
11861, 0.36
11862, 0.37
11863, 0.35
11864, 0.37
11865, 0.23
11866, 0.23
11867, 0.24
11868, 0.08
11869, 0.26
11870, 0.17
11871, 0.23
11872, 0.17
11873, 0.42
11874, 0.26
11875, 0.24
11876, 0.46
11877, 0.37
11878, 0.33
11879, 0.36
11880, 0.15
11881, 0.80
11882, 0.24
11883, 0.24
11884, 0.24
11885, 0.80
11886, 0.06
11887, 0.17
11888, 0.34
11889, 0.63
11890, 0.80
11891, 0.23
11892, 0.26
11893, 0.36
11894, 0.24
11895, 0.30
11896, 0.17
11897, 0.23
11898, 0.68
11899, 0.20
11900, 0.45
11901, 0.20
11902, 0.17
11903, 0.63
11904, 0.63
11905, 0.37
11906, 0.90
11907, 0.35
11908, 0.80
11909, 0.41
11910, 0.26
11911, 0.23
11912, 0.33
11913, 0.44
11914, 0.24
11915, 0.35
11916, 0.35
11917, 0.35
11918, 0.66
11919, 0.37
11920, 0.80
11921, 0.36
11922, 0.80
11923, 0.24
11924, 0.45
11925, 0.17
11926, 0.45
11927, 0.38
11928, 0.55
11929, 0.23
11930, 0.17
11931, 0.63
11932, 0.35
11933, 0.23
11934, 0.17
11935, 0.50
11936, 0.37
11937, 0.36
11938, 0.36
11939, 0.80
11940, 0.21
11941, 0.33
11942, 0.36
11943, 0.42
11944, 0.33
11945, 0.44
11946, 0.29
11947, 0.09
11948, 0.17
11949, 0.24
11950, 0.36
11951, 0.17
11952, 0.23
11953, 0.50
11954, 0.21
11955, 0.80
11956, 0.68
11957, 0.24
11958, 0.37
11959, 0.24
11960, 0.55
11961, 0.21
11962, 0.33
11963, 0.23
11964, 0.60
11965, 0.17
11966, 0.57
11967, 0.68
11968, 0.17
11969, 0.57
11970, 0.45
11971, 0.42
11972, 0.24
11973, 0.60
11974, 0.36
11975, 0.24
11976, 0.35
11977, 0.41
11978, 0.17
11979, 0.86
11980, 0.23
11981, 0.36
11982, 0.29
11983, 0.57
11984, 0.20
11985, 0.08
11986, 0.46
11987, 0.23
11988, 0.80
11989, 0.17
11990, 0.80
11991, 0.19
11992, 0.23
11993, 0.37
11994, 0.26
11995, 0.63
11996, 0.24
11997, 0.17
11998, 0.35
11999, 0.38
12000, 0.21
12001, 0.35
12002, 0.20
12003, 0.80
12004, 0.17
12005, 0.46
12006, 0.55
12007, 0.23
12008, 0.63
12009, 0.30
12010, 0.17
12011, 0.37
12012, 0.17
12013, 0.23
12014, 0.44
12015, 0.23
12016, 0.33
12017, 0.50
12018, 0.24
12019, 0.57
12020, 0.33
12021, 0.42
12022, 0.73
12023, 0.57
12024, 0.17
12025, 0.35
12026, 0.90
12027, 0.44
12028, 0.23
12029, 0.42
12030, 0.35
12031, 0.50
12032, 0.66
12033, 0.24
12034, 0.51
12035, 0.35
12036, 0.36
12037, 0.33
12038, 0.33
12039, 0.34
12040, 0.19
12041, 0.24
12042, 0.79
12043, 0.34
12044, 0.59
12045, 0.24
12046, 0.41
12047, 0.33
12048, 0.36
12049, 0.51
12050, 0.80
12051, 0.37
12052, 0.35
12053, 0.12
12054, 0.30
12055, 0.37
12056, 0.80
12057, 0.66
12058, 0.55
12059, 0.24
12060, 0.05
12061, 0.44
12062, 0.23
12063, 0.17
12064, 0.23
12065, 0.41
12066, 0.33
12067, 0.63
12068, 0.21
12069, 0.23
12070, 0.42
12071, 0.70
12072, 0.36
12073, 0.66
12074, 0.33
12075, 0.17
12076, 0.33
12077, 0.23
12078, 0.41
12079, 0.23
12080, 0.33
12081, 0.66
12082, 0.24
12083, 0.36
12084, 0.36
12085, 0.19
12086, 0.23
12087, 0.19
12088, 0.23
12089, 0.24
12090, 0.50
12091, 0.45
12092, 0.23
12093, 0.23
12094, 0.33
12095, 0.68
12096, 0.17
12097, 0.24
12098, 0.23
12099, 0.23
12100, 0.24
12101, 0.63
12102, 0.26
12103, 0.24
12104, 0.33
12105, 0.68
12106, 0.37
12107, 0.23
12108, 0.24
12109, 0.41
12110, 0.80
12111, 0.44
12112, 0.79
12113, 0.63
12114, 0.44
12115, 0.80
12116, 0.55
12117, 0.03
12118, 0.24
12119, 0.21
12120, 0.23
12121, 0.17
12122, 0.23
12123, 0.42
12124, 0.23
12125, 0.36
12126, 0.33
12127, 0.63
12128, 0.55
12129, 0.17
12130, 0.24
12131, 0.63
12132, 0.39
12133, 0.57
12134, 0.55
12135, 0.23
12136, 0.33
12137, 0.26
12138, 0.80
12139, 0.29
12140, 0.33
12141, 0.24
12142, 0.24
12143, 0.02
12144, 0.20
12145, 0.66
12146, 0.63
12147, 0.66
12148, 0.35
12149, 0.80
12150, 0.23
12151, 0.44
12152, 0.37
12153, 0.66
12154, 0.24
12155, 0.08
12156, 0.01
12157, 0.60
12158, 0.39
12159, 0.24
12160, 0.33
12161, 0.23
12162, 0.35
12163, 0.17
12164, 0.80
12165, 0.36
12166, 0.24
12167, 0.25
12168, 0.35
12169, 0.26
12170, 0.35
12171, 0.29
12172, 0.37
12173, 0.33
12174, 0.36
12175, 0.17
12176, 0.35
12177, 0.17
12178, 0.44
12179, 0.38
12180, 0.90
12181, 0.34
12182, 0.55
12183, 0.22
12184, 0.39
12185, 0.17
12186, 0.66
12187, 0.23
12188, 0.23
12189, 0.17
12190, 0.36
12191, 0.24
12192, 0.24
12193, 0.04
12194, 0.17
12195, 0.21
12196, 0.52
12197, 0.24
12198, 0.23
12199, 0.41
12200, 0.03
12201, 0.36
12202, 0.36
12203, 0.19
12204, 0.26
12205, 0.17
12206, 0.33
12207, 0.33
12208, 0.23
12209, 0.66
12210, 0.42
12211, 0.44
12212, 0.37
12213, 0.80
12214, 0.68
12215, 0.36
12216, 0.33
12217, 0.44
12218, 0.17
12219, 0.17
12220, 0.33
12221, 0.57
12222, 0.80
12223, 0.26
12224, 0.23
12225, 0.17
12226, 0.12
12227, 0.24
12228, 0.24
12229, 0.17
12230, 0.80
12231, 0.24
12232, 0.44
12233, 0.79
12234, 0.36
12235, 0.23
12236, 0.23
12237, 0.52
12238, 0.80
12239, 0.66
12240, 0.24
12241, 0.55
12242, 0.63
12243, 0.23
12244, 0.26
12245, 0.44
12246, 0.50
12247, 0.44
12248, 0.41
12249, 0.80
12250, 0.44
12251, 0.35
12252, 0.50
12253, 0.23
12254, 0.44
12255, 0.35
12256, 0.03
12257, 0.90
12258, 0.50
12259, 0.33
12260, 0.36
12261, 0.37
12262, 0.42
12263, 0.45
12264, 0.41
12265, 0.24
12266, 0.22
12267, 0.24
12268, 0.05
12269, 0.23
12270, 0.37
12271, 0.23
12272, 0.23
12273, 0.41
12274, 0.35
12275, 0.23
12276, 0.44
12277, 0.35
12278, 0.33
12279, 0.42
12280, 0.23
12281, 0.36
12282, 0.35
12283, 0.44
12284, 0.36
12285, 0.80
12286, 0.55
12287, 0.44
12288, 0.66
12289, 0.80
12290, 0.17
12291, 0.01
12292, 0.66
12293, 0.44
12294, 0.63
12295, 0.35
12296, 0.24
12297, 0.50
12298, 0.33
12299, 0.17
12300, 0.66
12301, 0.42
12302, 0.44
12303, 0.23
12304, 0.24
12305, 0.37
12306, 0.08
12307, 0.21
12308, 0.38
12309, 0.37
12310, 0.24
12311, 0.23
12312, 0.60
12313, 0.24
12314, 0.33
12315, 0.57
12316, 0.17
12317, 0.60
12318, 0.45
12319, 0.38
12320, 0.08
12321, 0.41
12322, 0.23
12323, 0.29
12324, 0.44
12325, 0.73
12326, 0.55
12327, 0.37
12328, 0.35
12329, 0.51
12330, 0.17
12331, 0.80
12332, 0.17
12333, 0.33
12334, 0.92
12335, 0.35
12336, 0.23
12337, 0.38
12338, 0.24
12339, 0.50
12340, 0.45
12341, 0.17
12342, 0.33
12343, 0.44
12344, 0.33
12345, 0.39
12346, 0.94
12347, 0.24
12348, 0.35
12349, 0.38
12350, 0.23
12351, 0.34
12352, 0.51
12353, 0.42
12354, 0.33
12355, 0.59
12356, 0.21
12357, 0.17
12358, 0.44
12359, 0.23
12360, 0.24
12361, 0.23
12362, 0.55
12363, 0.24
12364, 0.50
12365, 0.36
12366, 0.26
12367, 0.19
12368, 0.80
12369, 0.24
12370, 0.80
12371, 0.23
12372, 0.01
12373, 0.44
12374, 0.17
12375, 0.60
12376, 0.35
12377, 0.08
12378, 0.26
12379, 0.41
12380, 0.23
12381, 0.01
12382, 0.29
12383, 0.33
12384, 0.42
12385, 0.16
12386, 0.08
12387, 0.41
12388, 0.36
12389, 0.24
12390, 0.17
12391, 0.51
12392, 0.45
12393, 0.37
12394, 0.33
12395, 0.55
12396, 0.37
12397, 0.90
12398, 0.21
12399, 0.33
12400, 0.19
12401, 0.24
12402, 0.23
12403, 0.57
12404, 0.17
12405, 0.17
12406, 0.39
12407, 0.36
12408, 0.24
12409, 0.12
12410, 0.66
12411, 0.66
12412, 0.55
12413, 0.37
12414, 0.68
12415, 0.24
12416, 0.24
12417, 0.80
12418, 0.42
12419, 0.21
12420, 0.33
12421, 0.23
12422, 0.36
12423, 0.66
12424, 0.33
12425, 0.33
12426, 0.17
12427, 0.20
12428, 0.80
12429, 0.23
12430, 0.37
12431, 0.24
12432, 0.05
12433, 0.44
12434, 0.35
12435, 0.24
12436, 0.50
12437, 0.68
12438, 0.24
12439, 0.24
12440, 0.24
12441, 0.36
12442, 0.23
12443, 0.86
12444, 0.66
12445, 0.20
12446, 0.33
12447, 0.23
12448, 0.29
12449, 0.35
12450, 0.66
12451, 0.90
12452, 0.23
12453, 0.44
12454, 0.37
12455, 0.50
12456, 0.57
12457, 0.50
12458, 0.36
12459, 0.37
12460, 0.23
12461, 0.17
12462, 0.37
12463, 0.66
12464, 0.08
12465, 0.36
12466, 0.08
12467, 0.86
12468, 0.23
12469, 0.04
12470, 0.37
12471, 0.36
12472, 0.90
12473, 0.80
12474, 0.44
12475, 0.38
12476, 0.63
12477, 0.05
12478, 0.22
12479, 0.37
12480, 0.46
12481, 0.23
12482, 0.12
12483, 0.44
12484, 0.25
12485, 0.45
12486, 0.35
12487, 0.59
12488, 0.24
12489, 0.33
12490, 0.90
12491, 0.50
12492, 0.03
12493, 0.35
12494, 0.24
12495, 0.23
12496, 0.79
12497, 0.24
12498, 0.36
12499, 0.12
12500, 0.23
12501, 0.66
12502, 0.39
12503, 0.20
12504, 0.86
12505, 0.23
12506, 0.45
12507, 0.90
12508, 0.42
12509, 0.23
12510, 0.80
12511, 0.36
12512, 0.66
12513, 0.38
12514, 0.53
12515, 0.35
12516, 0.41
12517, 0.24
12518, 0.23
12519, 0.57
12520, 0.23
12521, 0.23
12522, 0.36
12523, 0.44
12524, 0.33
12525, 0.35
12526, 0.23
12527, 0.51
12528, 0.23
12529, 0.68
12530, 0.45
12531, 0.24
12532, 0.15
12533, 0.79
12534, 0.22
12535, 0.17
12536, 0.17
12537, 0.63
12538, 0.80
12539, 0.63
12540, 0.23
12541, 0.23
12542, 0.19
12543, 0.24
12544, 0.24
12545, 0.42
12546, 0.12
12547, 0.24
12548, 0.37
12549, 0.80
12550, 0.15
12551, 0.24
12552, 0.38
12553, 0.70
12554, 0.23
12555, 0.33
12556, 0.80
12557, 0.33
12558, 0.36
12559, 0.24
12560, 0.94
12561, 0.80
12562, 0.66
12563, 0.26
12564, 0.37
12565, 0.36
12566, 0.44
12567, 0.37
12568, 0.55
12569, 0.44
12570, 0.24
12571, 0.24
12572, 0.86
12573, 0.23
12574, 0.63
12575, 0.37
12576, 0.37
12577, 0.44
12578, 0.23
12579, 0.55
12580, 0.23
12581, 0.45
12582, 0.01
12583, 0.21
12584, 0.19
12585, 0.39
12586, 0.66
12587, 0.44
12588, 0.86
12589, 0.23
12590, 0.55
12591, 0.24
12592, 0.33
12593, 0.50
12594, 0.04
12595, 0.36
12596, 0.33
12597, 0.63
12598, 0.03
12599, 0.24
12600, 0.63
12601, 0.90
12602, 0.17
12603, 0.39
12604, 0.23
12605, 0.26
12606, 0.19
12607, 0.17
12608, 0.33
12609, 0.17
12610, 0.01
12611, 0.35
12612, 0.44
12613, 0.33
12614, 0.55
12615, 0.33
12616, 0.80
12617, 0.50
12618, 0.36
12619, 0.17
12620, 0.23
12621, 0.24
12622, 0.80
12623, 0.23
12624, 0.42
12625, 0.80
12626, 0.36
12627, 0.23
12628, 0.23
12629, 0.55
12630, 0.17
12631, 0.51
12632, 0.33
12633, 0.36
12634, 0.39
12635, 0.03
12636, 0.46
12637, 0.24
12638, 0.17
12639, 0.26
12640, 0.17
12641, 0.42
12642, 0.44
12643, 0.80
12644, 0.86
12645, 0.51
12646, 0.66
12647, 0.23
12648, 0.24
12649, 0.17
12650, 0.44
12651, 0.37
12652, 0.51
12653, 0.23
12654, 0.15
12655, 0.17
12656, 0.63
12657, 0.23
12658, 0.23
12659, 0.29
12660, 0.24
12661, 0.68
12662, 0.80
12663, 0.23
12664, 0.29
12665, 0.66
12666, 0.12
12667, 0.51
12668, 0.23
12669, 0.17
12670, 0.17
12671, 0.24
12672, 0.33
12673, 0.66
12674, 0.66
12675, 0.12
12676, 0.23
12677, 0.23
12678, 0.33
12679, 0.42
12680, 0.34
12681, 0.50
12682, 0.55
12683, 0.55
12684, 0.23
12685, 0.05
12686, 0.35
12687, 0.42
12688, 0.33
12689, 0.52
12690, 0.37
12691, 0.41
12692, 0.57
12693, 0.03
12694, 0.36
12695, 0.23
12696, 0.23
12697, 0.35
12698, 0.23
12699, 0.15
12700, 0.36
12701, 0.24
12702, 0.33
12703, 0.33
12704, 0.97
12705, 0.33
12706, 0.33
12707, 0.23
12708, 0.50
12709, 0.36
12710, 0.33
12711, 0.33
12712, 0.24
12713, 0.24
12714, 0.24
12715, 0.24
12716, 0.24
12717, 0.41
12718, 0.23
12719, 0.24
12720, 0.12
12721, 0.24
12722, 0.17
12723, 0.44
12724, 0.24
12725, 0.17
12726, 0.33
12727, 0.23
12728, 0.23
12729, 0.66
12730, 0.17
12731, 0.86
12732, 0.35
12733, 0.88
12734, 0.23
12735, 0.24
12736, 0.24
12737, 0.38
12738, 0.26
12739, 0.42
12740, 0.44
12741, 0.33
12742, 0.24
12743, 0.45
12744, 0.33
12745, 0.23
12746, 0.23
12747, 0.23
12748, 0.24
12749, 0.66
12750, 0.23
12751, 0.24
12752, 0.37
12753, 0.17
12754, 0.90
12755, 0.80
12756, 0.30
12757, 0.24
12758, 0.17
12759, 0.51
12760, 0.05
12761, 0.44
12762, 0.23
12763, 0.24
12764, 0.35
12765, 0.66
12766, 0.23
12767, 0.23
12768, 0.33
12769, 0.17
12770, 0.35
12771, 0.24
12772, 0.17
12773, 0.86
12774, 0.51
12775, 0.68
12776, 0.80
12777, 0.24
12778, 0.33
12779, 0.33
12780, 0.60
12781, 0.24
12782, 0.23
12783, 0.44
12784, 0.23
12785, 0.17
12786, 0.35
12787, 0.21
12788, 0.50
12789, 0.66
12790, 0.36
12791, 0.33
12792, 0.19
12793, 0.23
12794, 0.33
12795, 0.66
12796, 0.50
12797, 0.33
12798, 0.23
12799, 0.60
12800, 0.23
12801, 0.35
12802, 0.88
12803, 0.21
12804, 0.42
12805, 0.03
12806, 0.45
12807, 0.23
12808, 0.57
12809, 0.26
12810, 0.68
12811, 0.45
12812, 0.23
12813, 0.41
12814, 0.17
12815, 0.29
12816, 0.59
12817, 0.17
12818, 0.39
12819, 0.42
12820, 0.24
12821, 0.24
12822, 0.33
12823, 0.36
12824, 0.41
12825, 0.24
12826, 0.63
12827, 0.73
12828, 0.37
12829, 0.42
12830, 0.36
12831, 0.17
12832, 0.17
12833, 0.80
12834, 0.17
12835, 0.33
12836, 0.57
12837, 0.21
12838, 0.23
12839, 0.57
12840, 0.52
12841, 0.23
12842, 0.29
12843, 0.23
12844, 0.46
12845, 0.23
12846, 0.23
12847, 0.66
12848, 0.24
12849, 0.57
12850, 0.57
12851, 0.36
12852, 0.24
12853, 0.26
12854, 0.46
12855, 0.32
12856, 0.17
12857, 0.23
12858, 0.51
12859, 0.33
12860, 0.33
12861, 0.33
12862, 0.79
12863, 0.24
12864, 0.26
12865, 0.52
12866, 0.24
12867, 0.63
12868, 0.33
12869, 0.35
12870, 0.33
12871, 0.37
12872, 0.35
12873, 0.24
12874, 0.23
12875, 0.35
12876, 0.37
12877, 0.24
12878, 0.80
12879, 0.80
12880, 0.24
12881, 0.37
12882, 0.66
12883, 0.23
12884, 0.37
12885, 0.41
12886, 0.44
12887, 0.24
12888, 0.90
12889, 0.50
12890, 0.41
12891, 0.42
12892, 0.23
12893, 0.26
12894, 0.20
12895, 0.04
12896, 0.21
12897, 0.30
12898, 0.63
12899, 0.23
12900, 0.17
12901, 0.29
12902, 0.26
12903, 0.23
12904, 0.44
12905, 0.24
12906, 0.33
12907, 0.24
12908, 0.44
12909, 0.37
12910, 0.24
12911, 0.80
12912, 0.60
12913, 0.36
12914, 0.23
12915, 0.33
12916, 0.26
12917, 0.50
12918, 0.80
12919, 0.23
12920, 0.24
12921, 0.36
12922, 0.92
12923, 0.51
12924, 0.52
12925, 0.39
12926, 0.37
12927, 0.24
12928, 0.21
12929, 0.86
12930, 0.17
12931, 0.79
12932, 0.08
12933, 0.96
12934, 0.39
12935, 0.20
12936, 0.08
12937, 0.66
12938, 0.02
12939, 0.17
12940, 0.26
12941, 0.66
12942, 0.26
12943, 0.35
12944, 0.41
12945, 0.08
12946, 0.24
12947, 0.86
12948, 0.23
12949, 0.66
12950, 0.57
12951, 0.24
12952, 0.24
12953, 0.21
12954, 0.03
12955, 0.03
12956, 0.66
12957, 0.39
12958, 0.35
12959, 0.24
12960, 0.24
12961, 0.33
12962, 0.08
12963, 0.21
12964, 0.66
12965, 0.01
12966, 0.23
12967, 0.23
12968, 0.70
12969, 0.66
12970, 0.23
12971, 0.24
12972, 0.80
12973, 0.45
12974, 0.94
12975, 0.17
12976, 0.36
12977, 0.37
12978, 0.57
12979, 0.24
12980, 0.42
12981, 0.44
12982, 0.33
12983, 0.36
12984, 0.51
12985, 0.24
12986, 0.50
12987, 0.42
12988, 0.02
12989, 0.26
12990, 0.34
12991, 0.21
12992, 0.33
12993, 0.80
12994, 0.46
12995, 0.57
12996, 0.86
12997, 0.44
12998, 0.33
12999, 0.05
13000, 0.86
13001, 0.19
13002, 0.30
13003, 0.25
13004, 0.38
13005, 0.73
13006, 0.36
13007, 0.23
13008, 0.36
13009, 0.23
13010, 0.26
13011, 0.45
13012, 0.59
13013, 0.63
13014, 0.37
13015, 0.44
13016, 0.23
13017, 0.23
13018, 0.63
13019, 0.80
13020, 0.45
13021, 0.33
13022, 0.26
13023, 0.33
13024, 0.23
13025, 0.24
13026, 0.52
13027, 0.26
13028, 0.23
13029, 0.08
13030, 0.08
13031, 0.23
13032, 0.19
13033, 0.26
13034, 0.66
13035, 0.80
13036, 0.44
13037, 0.80
13038, 0.24
13039, 0.52
13040, 0.21
13041, 0.37
13042, 0.66
13043, 0.44
13044, 0.80
13045, 0.37
13046, 0.33
13047, 0.24
13048, 0.24
13049, 0.21
13050, 0.73
13051, 0.90
13052, 0.24
13053, 0.33
13054, 0.23
13055, 0.24
13056, 0.20
13057, 0.44
13058, 0.44
13059, 0.36
13060, 0.35
13061, 0.24
13062, 0.66
13063, 0.17
13064, 0.68
13065, 0.17
13066, 0.17
13067, 0.94
13068, 0.17
13069, 0.68
13070, 0.20
13071, 0.24
13072, 0.55
13073, 0.63
13074, 0.23
13075, 0.66
13076, 0.45
13077, 0.26
13078, 0.24
13079, 0.23
13080, 0.66
13081, 0.55
13082, 0.39
13083, 0.23
13084, 0.17
13085, 0.17
13086, 0.57
13087, 0.24
13088, 0.23
13089, 0.36
13090, 0.41
13091, 0.35
13092, 0.33
13093, 0.24
13094, 0.17
13095, 0.42
13096, 0.55
13097, 0.24
13098, 0.19
